Smell_Source	Smell_Word	Quality	Sentence	year	Book
Musk|Gloves	perfumed|perfumed	perfumed|perfumed	They that are not propense to Venus may wear Amber or Musk about them and perfumed Gloves , and they may lay them at Night especially under their Pillows , unless they be subject to Fits of the Mother , Rondeletius .	1682	ee038643
with Spanish or Italian Gloves|of liquid Amber	smelled		Wherefore I carefully enquired of her , whether or no she was offended with Spanish or Italian Gloves , that smelled of liquid Amber ? But she replied , that nothing could come more grateful to her .	1682	ee038643
Gloves	scented|scented	the finest scented|scented	a Woman ' s Voice ' Tis your Glove - woman ▪ I have the finest scented Gloves , and new fashion ' d Ribbands , no Man in Europe has finer .	1696	ee038946
of these Gloves	smell	as agreeable	The smell of these Gloves was really as agreeable , as the Poison was subtil .	1691	ee039115
Those Gloves	Scent|Smell	strong|deadly	Those Gloves , how rich soe ' er their Scent may seem , Yet once well heated in the Hand , will cast A strong and deadly Smell most fatal to the Brain ; A Poison sudden in its Operation .	1697	ee039179
Gloves	scented|scented|Perfumers	scented|scented	In the mean time the Queen of Navarre having over - heated her self by hurrying about to get all things ready , hapned to die , not without suspicion of being poy ∣ son ' d by a certain pair of scented Gloves she bought at a Perfumers , who was a Milanese and one of a very ill - favoured Reputation .	1683	ee039365
Gloves|a Hawke|a Flower or Apple	smell		a Ring , Gloves , a Hawke , a Looking - glass , a Rod to correct , a Flower or Apple to smell to , and a Scepter to show their dignity .	1674	ee039936
Gloves	smell|perfum ' d		But doe you here use your wit , out of the smell - reach of your Lords perfum ' d Gloves , and I shall take you by the Nose .	1653	ee024608
Oyls|Pomatums|Gloves	scent		Which engag ' d Artists to seek out other ways and means wherein they have so well succeeded , that they are now able to impart their scent to Oyls , Pomatums , Gloves , and other Sub ∣ stances ; observing the preceding method .	1678	ee0265
Gloves|Fans|it	Scent|Perfuming		Also how to Colour and Scent Gloves and Fans ; together with the secret of Cleansing Tobacco , and Perfuming it for all sorts of Snuff , Spanish , Roman , & amp ; c .	1697	ee036688
of a pair of perfumed|perfumed|perfumed Gloves	smell|perfumed|perfumed|perfumed	invenomed|perfumed|perfumed|perfumed	it was found , That her brain was poisoned with an invenomed smell of a pair of perfumed Gloves , ordered by one Re ∣ nat , an Italian , and the Kings Apothecary , who kept a shop on St .	1655	ee044138
Gloves|Fans	scent		Also how to colour and scent Gloves and Fans .	1698	ee044689
Garments|Gloves	Perfumes|fumed		There remains then no ∣ thing more to be done , but to ob ∣ serve an exact cleanness in Lin ∣ nen and Apparel , and a Pallia ∣ tive cure by Perfumes , to hide or obscure it : And therefore the Patient must make use of Per ∣ fumed Garments and Gloves , sweet Balls , Pomanders , sweet Balsams , sweet Waters , Essen ∣ ces , Oils , and sweet Pouders ; a great variety of which you may see in Our Polygraphica , Lib .	1698	ee045109
some love - procuring Glove	scent		Here Granam Gurton will be sick for love , And I must scent some love - procuring Glove , To cause her sweet - heart more affection show , And this I promise out a hand to doe .	1658	ee045263
of Gloves	Perfume		Whether it be possible to poyson one by a Perfume of Gloves , or of a Letter .	1663	ee045486
of perfumed|perfumed|perfumed Gloves	smell|perfumed|perfumed|perfumed|sent	perfumed|perfumed|perfumed	Probably you may object , that the Italians have attained to a way of poisoning men by the smell of perfumed Gloves , or by a sent impressed upon the inside of a Letter , which if a man do open , and receive the sent of it through his nosthrils , it will certainly kill him .	1663	ee045486
something|gloves	smell|sent|perfume|perfumed|perfumed	perfumed|perfumed	In the first place it is doubtful , whether they have attained to that perfection of coward ∣ ly murder through sents ; if they have not , questionless their Genius doth lead enough that way , & amp ; it is more for want of industry , know ∣ ledge , and skill , than inclination ; however it being possible enough , and supposing it to be so , I answer , That it is not the smell doth kill a man , but something , which being of that subtility that it fleeth the sent , is mixed with some perfume , wherewith the fore - men ∣ tioned gloves are perfumed : The like answer doth dissolve the ob ∣ jection of poyson contained within the Letter .	1663	ee045486
Gloves	Scent	very fragrant	It likewise gives Gloves a very fragrant Scent .	1695	ee034085
Lignum|Labdanum|Flowers of Benjamine|Gloves	Odoriferous|Odoriferous|Aroma|scent|scent	Odoriferous|Odoriferous|odorife|rous	Oates : They are Physi ∣ cally moderately drying , re ∣ solving , and restringent ; they are cool , and therefore boil ∣ ed in Posset - drink , in Fevers they are good ; being heated , and put into a Bag and laid the Side , they ease Pain as likewise by such application , the Head - ach : The Ale made of them , cools and purifies the Blood , and eases the Heat and Pains in Urin : A strong Decoction of them eases the Flux in the Belly ; and boiled with Figs , Licorice , and a little Honey , in Ale , they ease the violence of the Cough , or Cold ; and in a little time , the liquid part drank often as hot as may be , removes the Cause , and the Effects consequently cease Odoriferous - Water : Take the Roots of Florence Orris , and Benjamine , of each one ounce and half ; the best Sto ∣ rax six drams , Lignum Rho ∣ dium half an ounce ; Aroma ∣ tick Reed and Labdanum , of each two scruples ; Flowers of Benjamine on scruple : beat them into Powder , and put them into a Matras , and let them macerate twenty four Hours in Balneo Mariae luke ∣ warm , in a pint of Rose - wa ∣ ter , the Matrix being stopped , and then distil them in the same Bath a little hotter ; and mxing with this Water - Musk and Ambergrease six drams , keep it as a Water of a curi ∣ ous , wholsom , and odorife ∣ rous scent , to scent , or per ∣ fume Rooms , Gloves , or what else requires it .	1695	ee034085
a pair of Gloves	perfume		Take Benjamin two Ounces , Storax and Calamint each an Ounce , the2 first must be finely beaten by themselves : then take a pound of sweet Almonds and mix it with the Storax and Benjamin upon a Marble stone , then put it into an earthen pot with more Oyl , then put in your Cloves poudered , so let it stand close covered , and when you will perfume a pair of Gloves , take a little fair Water in a spoon and wipe your Gloves fine with it , take another spoon , and dip it in your Oyl , and rub it on your Gloves , and let them dry .	1675	ee030588
Wall - Pepper|Figwort|lesser Chelidone|Roots|Gladon|Fox - Gloves|Mugwort|Dasies|Valerian|Couslips	stinking|stinking	stinking|stinking	External : Where first Authors speak of insensible consumption of the Matter and Tumour , which is most effectually done by Leaves of Libanotis , Root Xyris , Leaves of Bupleurum , with Salt , Vermicularis , or Wall - Pepper , Figwort , lesser Chelidone , Roots of stinking Gladon , Fox - Gloves , Mugwort , Dasies , Valerian , Couslips , Orchis , Water - Pen ∣ ny - royal , wild Mint .	1664	ee031077
Gloves	perfumed|perfumed	perfumed|perfumed	The time of the year was at hand , when it was customary to present New - years gifts : She conceived , that a pair of perfumed Gloves would be a handsome cover for a Letter , and therefore procured one from Thersander , and put it into the finger of a Glove , and when she saw her time , that the best and most company was with me , she presented her New - years gift unto me .	1657	ee031516
of a pair of gloves	perfume		And first they begin with the Queen of Navar , who being a woman and a Queen , they thought fit ∣ test to take her away by poison , and that so prepared and ad ∣ ministred by the perfume of a pair of gloves , as to work on ∣ ly upon her brain , and put her into a fevor , and therefore her body being dissected in open view , but her head under co ∣ lour of respect untouched , it was divulged , that by the testi ∣ mony of skilful Physitians she died of a fevor , as Davila re ∣ lates the story .	1674	ee056816
Glove|its	perfume	strong	Donna Barbara did further imagin , that the Pilgrim not daring to return to his old lodings , or be too busie in enquiring elsewhere , for fear of being retaken , and worse used than at first , he had thought it his best course to come there himself , for information ; having prepossest her self with this conceit , as all persons are apt to be ∣ lieve that which they most desire , she dropp ' d down one of her Gloves , that it might cause him to look up and take notice of the signs that she did make him to have him stay a while The thing succeeded as she had desir ' d , for after the Pilgrim had taken up the Glove , and found by its strong perfume , that it did not belong to an ordinary hand , he lifted up his head , and perceiv ' d some body that did make him signs , as if they would have him to stay a little , after which they with ∣ drew .	1700	ee06118
for Gloves	Perfume		18 Perfume for Gloves .	1675	ee06386
Gloves of Bucks - skin	scented|scented	scented|scented	But that Imay be the more exact in my Relation , Ithink it proper in this place to let youknow in what Figure Friend presented him ∣ self to his Mistress or She - Friend the firstday , ( that is to say ) as it appeared untous ; You must then understand , That Friend came in a Coach to the door , and havingmade enquiry , and understood that wewere within , he entered the House , myFriend and self conducting of him into aParlour ; He had on a sort of very fineSerge , of an indifferent , sad Colour , linedthrough with a rich Venetian Tabbee , asnear the colour as possible ; his Cravat wasmade up of the true stamp , with a little puffbefore ; his Shirt shewed very little at theHands , but enough to discover it to be ve ∣ rygood Holland ; he had on his Head amodest , well - made , light , laxen Peruke ; and upon that a white Beaver , as ine asthe Skill of the Artist could make it ; hehad on a Cloak of extraordinary richChamlet , very well lined ; Gloves of Bucks - skin , well scented ; and the rest answera ∣ ble ; his Person was somewhat above themiddle stature , streight , and a little plump ; his Complexion was fresh , and his Coun ∣ tenancesmiling , with an Aspect that spake Venus to have been his Ascendant .	this 7th. Day of the 9th.	ee06421
Pair of Gloves	scented|scented	Italian scented|scented	Gabriela , a fair and ingeni ∣ ous French Lady , flourished in the French Court , in such rare Perfections of Beauty , that so she far Captivated the Heart of the Warlike King Henry the fourth of France , that he had a design to have Married her , thô at that time he was Married to Margaret Sister to his Predeces ∣ sor ; to prevent which , she was Poisoned by an Italian scented Pair of Gloves , presented to her by an unknown Hand .	1694	ee06442
for Gloves|Cloths	Perfumes|Perfumes	of	— Perfumes of these sorts add , Perfumes for Gloves , Cloths , & amp ; c .	1694	ee06442
for Gloves	Perfume	Spanish	The French desire Apollo that he will teach them the true Spanish Perfume for Gloves .	1656	ee040261
gloves	perfume	true Spanish	Yet before they would give over their business as desperat , the Noble French Nation had recourse to Apollo ' s Majesty , who is the bringer forth of all Aromaticks , whom they earnestly desired , that he would vouchsafe to teach the French the true Spanish perfume , wherewith to dress Amber - gloves .	1656	ee040261
Gloves|hand	stink	insufferably	Then said Apollo to the French , Nature alwaies helps mens defects , with somewhat of rare vertue ; and that therefore she had given the Monopoly of making sweet Gloves to that Nation whose hand did stink insufferably .	1656	ee040261
Gloves	stunk		My Gloves were right Cordivant , and stunk so of Muscovy Cats - Turd , that Persons subject to Vapours started from me as I walk ' d ( like a Beau from a Chimney - Sweeper ) for fear of being Suffocated .	1700	ee040613
for Gloves	Perfume		An Oyl Perfume for Gloves that shall never out .	1686	ee040652
a pair of Gloves	perfume		Take Benjamin two ounces , Storax and Calamint each one ounce , but the two first must be finely beaten by themselves : then take a pound of sweet Almonds and mingle it with the Storax and Benjamin upon a Marble stone , and then put it into an earthen pot with more Oyl ; then put in your Gloves powdered , and so let it stand very close covered , and when you will perfume a pair of Gloves , take a little fair wa ∣ ter in a spoon and wipe your Gloves very fine with it ; take another spoon , and dip it in your Oyl , and rub it on your Gloves , and let them dry , this is excel ∣ lent .	1686	ee040652
for Gloves	Perfume		Paste of Apricocks 62 Paste of Cherries 62 Paste of Genua 28 Paste of Quinces 32 Paste Royal 27 Paste of tender plums 46 Paste of Violets 35 Peaches preserved 17 Pears or plums to Candy 6 Perfume for Gloves 19 Pippins dryed 28 Pippins preserv ' d green 24 Pippins preserv ' d red 36 Pippins preserv ' d white 17 Plague water 58 , 23 Pomecitrons preserved 39 Pomander to make 16 Pomatum to make 10 Poppy water , 47 Prince bisket 55 Purslain to pickle 8 Q Quiddany of Cherries 14 Quiddany of Plums 41 Quiddany of Quinces 29 Queens perfume 13 Quince cakes 1 Quince cakes clear 59 Quince cakes red 59 Quince cakes white 58 Quince cakes thin 32 Quince cream 42 Quinces preserved red 4 Quinces preserved white 2 Quinces to pickle 58 R Rasberry cream 51 Rasberry wine 21 Raspices preserved 2 Red currans cream 53 Red and white Currans Pickled 53 Rich cordial 53 Rose leaves candyed 56 Rosemary water 10 Rosemary Flowers candyed 26 Roses preserved whole 56 Rosa Solis to make 24 Rose Vinegar 44 Rosewater 39 S Snow cream 51 Spirit of Ambergreece 23 Spirit of honey 30 Spirit of roses 36 Dr .	1686	ee040652
of a paire of per ∣ fumed gloves	smell	venomed	it hath been found that she was poysoned with a venomed smell of a paire of per ∣ fumed gloves , The Qu .	1644	ee041529
a bunch of Grapes|of a pair of Gloves	scent	venemous	Some say he was poysoned with a bunch of Grapes , others attribute it to the venemous scent of a pair of Gloves , presented to him ( the distemper lying for the most part in the head .	1653	ee049590
Gloves|four Grains of Musk|eight Grains of Civet|Oil of Cloves	perfume		To perfume Gloves , Take four Grains of Musk and grind it with Rosewater , aud also eight Grains of Civet , then take two spoonfuls of Gum dra ∣ gon steeped all night in Rosewater , beat these to a thin Ielly , putting in half a spoon ∣ ful of Oil of Cloves , Cinamon and Iessa ∣ mine mixed together , then take a Spunge and dip it therein , and rub the Gloves all over thin , lay them in a dry clean place eight and forty hours ; then rub them with yourh ands till they become limber .	1670	ee022790
a Bunch of Grapes|of a pair of Gloves	scent	venomous	In 1612 Prince Henry died , & amp ; there was a discourse that he was poysoned by a Bunch of Grapes , or by the venomous scent of a pair of Gloves , but the Physicians gave it under their hands that he dyed of a strong malignant Feaver .	1696	ee023563
Herbs|Alhoofe|Aldertree|Apletree|Arach|Archangel|Beans|Ladiesbedstrow|Birchtree|Bishops|Blits|Bugle|Bardock|Chery tree|Cockshead|Coltsfoot|Cowslips|Daisies|Fetherfew|Figwort|Filipen ∣ dula|Foxgloves|Gromwel|Parsneips|Peachtree|Peartree|Penyroyal|Periwinkle|Plantan|Plumbtree|Primroses|Ragwort|Sorel|Sowthistles	stinking|stinking	wyld|stinking|stinking	Herbs under Venus , be Alhoofe , Aldertree , Apletree , Arach wyld and stinking Archangel , Beans , Ladiesbedstrow , Birchtree , Bishops ∣ weed , Blits , Bugle , Bardock , Chery tree Chickweed , Cich ∣ pease , Clary , Cockshead , Coltsfoot , Cowslips , Daisies , Devilsbit , Elder , Eringo , Fetherfew , Figwort , Filipen ∣ dula , Foxgloves , Goldenrod , Gromwel , Groundsel , Herb - Robert , Herbtrew - love , Kidneyswort , Ladiesmantle , Malows , Mint , Motherwort , Mugwort , Neips , Parsneips , Peachtree , Peartree , Penyroyal , Periwinkle , Plantan , Plumbtree , Primroses , Ragwort , Sorel , Sowthistles , Spig ∣ nell , Strawberies , garden - Tansie , wyld - Tansie , Tezles , Vervain , Vinetree , Violets , Wheat , Yarow .	1662	ee023968
s of a|of Ambergris|Musk|Glove	Effluvi|Effluvi|perfumed|perfumed|Effluvia|Odours	Effluvi|Effluvi|perfumed|perfumed|such	Leaving to Sophroni ∣ us the management of a Point hehas studied , and which I have not now time solemnly to Argue ; Ishall only tell you in general that Isee no necessity , That Intelligibilityto a humane Understanding , shouldbe necessary to the Truth or Exist ∣ enceof a thing ; any more thenthat Visibility to a Humane Eye , should be necessary to the Exist ∣ enceof an Atome , or of a Cor ∣ puscleof Air , or of the Effluvi ∣ um ' s of a Loadstone , or the Fra ∣ grantExhalations of Ambergris , and Musk from a perfumed Glove ; I might here observe , that evenby the same Sence some Creaturesmay discern things that may notbe perceptible to others : as no at ∣ tentionor application of the Organ ( or the Nose ) will inable a man toperceive the Effluvia expiringfrom the stale Footsteps of a hunt ∣ edand unseen Hare or Dear , tho ' Hounds , and especially Blood ∣ hounds , will have a vivid Precep ∣ tionof such Odours , and by theirhelp , trace and persue the flyingand unseen Beast .	1681	ee013284
Glove|its	perfume	strong	The thing succeeded as she had desir ' d , for after the Pilgrim had taken up the Glove , and found by its strong perfume , that it did not belong to an ordinary hand , he lifted up his head , and perceiv ' d some body that did make him signs , as if they would have him to stay , a little af ∣ ter which they withdrew .	1681	ee013662
The|of Gloves	Perfumer		15 The French Perfumer of Gloves and Snuff , & amp ; c .	1695	ee013700
Gloves	Perfumes		We travail all day through Dirt , and through Mire , To tetch you fine laces and what you desire , To Pains we do spare , to b ing you Choice Ware , As Gloves , and Perfumes , and sweet Powder for hair .	1685	ee058133
gloves|fans|tobacco|it	scent|perfuming		: also how to colour and scent gloves and fans , together with the secret of cleansing tobacco and perfuming it for all sorts of snuff , Spanish , Roman , & amp ; c .	1696	ee059431
Gloves|Fans	Scent		ALSO How to Colour and Scent Gloves and Fans .	1696	ee059431
Gloves	Perfumed		Treatise of Perfumed Skins and Gloves .	1696	ee059431
for Gloves or Skins|with Flowers|with Musk	Perfuming|Perfumes|Perfume|Perfumes		100 The Manner of Perfuming and Preparing Gloves 101 Perfumes for Gloves or Skins , before you Perfume them with Flowers 102 Perfumes made with Musk .	1696	ee059431
Spanish|Gloves|Skins	Perfume|Perfumed		106 Spanish Perfume 107 Perfumed Gloves or Skins with Amber 108 Preparations to Oyl Gloves on the wrong side 109 The Manner of Colouring Skins and Gloves 110 Mixture of Colours .	1696	ee059431
Gloves|Skins	perfume		Of Preparations to perfume Gloves or Skins .	1696	ee059431
Gloves	Perfumed		A Treatise of Perfumed Skins and Gloves .	1696	ee059431
Gloves|Skins	Perfume|Perfume		How to Perfume Gloves or Skins before you Perfume them with Flow ∣ ers .	1696	ee059431
Orange - flower -|your|your Gloves	Perfume		Warm the little Mortar , and melt a Gros of Amber , diluted with four Drops of Essence of Amber , being well infu ∣ sed and melted , pour to it a little of Mil ∣ lefleur - water ; then put your Musk and Amber in the Mortar , mix them very well together with the Pestle , pouring a Spoonful of Gum Arabick - water ; fill your Mortar with Orange - flower - water to the quantity of half a Pint , and when you will Perfume your Gloves , put the Mortar over a Chafing - dish of Fire to keep it warm , and use it as before .	1696	ee059431
of Gum|Gloves|Skins	Perfume		Grind one Gros of Musk upon a Mar ∣ ble , with four or five Drops of Millefleur water ; being well mixt put it by ; then warm pretty well the little Mortar , and melt two Gros of Amber , with half a Spoonful of Millefleur - water to dilute it ; being melted and mixt with that Water , put to it your Musk , and mix them all very well together with the Pestle , pour ∣ ing over it half a spoonful of Essence of Cloves ; pour more of the same Water , and fill your Mortar to the quantity of half a Pint , add to it two Spoonfuls of Gum Arabick - water ; when you use that Composition wash it over a Chafing - dish , and Perfume your Gloves or Skins .	1696	ee059431
Gloves|Gloves|with Amber	Perfumed		Perfumed Gloves and Skins with Amber .	1696	ee059431
of Linnen Wollen|Gloves	Perfumes		In Perfumes of Linnen Wollen , Gloves , & amp ; c .	1682	ee04002
of Orange Gloves	scent		I have been looking over the last Present of Orange Gloves you made me ; and methinks I do not like the scent .	1680	ee04482
Gloves|they	smell	so sweet	You are merry ; but when I send you Gloves from his Wedding , they will not smell so sweet as those you expected from Don Thomaso ; But I would gladly know where Don Alphou ∣ so gave you this Commission .	1664	ee04587
Gloves of a poisoned	Perfume		Some said by Bunches of Grapes given him to eat ; some by Gloves of a poisoned Perfume , presented him .	1677	ee05725
Gloves	perfum ' d|scent	too strong	My Band was broad , my ' Parrel was not plain , My Points and Girdle made the greatest show ; My Sword was odious , and my Belt was vain , My Spanish shooes was cut too broad at toe ; My Stockings light , my Garters ty ' d too long , My Gloves perfum ' d , and had a scent too strong .	1661	ee010409
My Gloves	scent		Gone was my Sword , my Belt was laid aside , And I transform ' d both in looks and speech ; My Parrel plain , my Cloak was void of pride , My little Skirts , my met a morphos ' d Breech , My Stockings black , my Garters were ty ' d shorter , My Gloves no scent ; thus march ' d I to her Porter .	1661	ee010409
of Per ∣|Gloves	Scent|fumed		But the splendour of the Nuptials were Eclipsed by the Death of Prince Henry the Kings Eldest Son ; which happened a little before the Weding , not without su ∣ spicion of Poison , as some have it , by the Scent of Per ∣ fumed Gloves , others by eating a Bunch of Grapes ; but the Disease affecting mostly the Brain , it carried him off in Five Days , tho ' the Physitians gave out he dyed of a Malignant Fever .	1696	ee02070
bonds|Gloves|White - washes	Perfumes		No faith , I have not sold Perfumes , Rib ∣ bonds , Gloves , White - washes , and other sorts so long , but I know how to make my self agreeable as well as any of my Customers : Nor have I follow ' d Tunbridge and Epsom , and sometimes Islington Wells so long , but that I know how to gain more hearts , as well as secure a perfect inclination , even I believe to the loathing of any other person .	1689	ee02418
pair of sweet Gloves	Smelling|smell	bad	And we plainly discoveredthat God had restored at that instant thesenses of Hearing , Seeing , Smelling andHandling , for when we called her by hername , she had an expression , whereby weperceived she heard us , as also that she sawus , and there was a pair of sweet Gloves , andwe bad her smell at them , and she put themto her Nose several times ; and she had atthat time much use of her hands , which shehad not before .	1652	ee014585
of a Spanish Glove	Effluvia|Perfume	thefragrant|strong	Thus we see , thatin many Hysterical Women , by thefragrant Effluvia of a Spanish Glove , or some Other strong Perfume , theSpirits and Genus Nervosum being af ∣ fected , several disorderly Symptomsare produc ' d , and oftentimes theMotion of the Blood is so stopt orabated , that any Pulse at all is scarce ∣ lyto be felt , nor Respiration dis ∣ cern ' d , and the whole Engine , una ∣ bleto sustain itself , falls to theGround , and lies moveless on It ; and yet we have often , by barelyholding to the Patient ' s Nostrils aVial full of very strong Spirit , orVolatile Salt , or Sal - armoniack , orof Harts - horn , in less than a quarterof an Hour , sometimes in a few Mi ∣ nutes , restor ' d Women in that Con ∣ ditionto their Senses , Speech andMotion .	1685	ee015834
Gloves|they|him	smell	sweet	I have but newly entertain ' d a Servant , that gave me these Gloves , they smell of him still , a sweet Courtyer .	1633	ee033859
of a pair of persum ' d Gloves	scent	venomous	But before the Nuptials were Celebrated , the Queen of Navarre ( being then at the Court of Paris , pro ∣ viding all things necessary for the wed ∣ ding - Solemnity ) was poison ' d by Renat , an Italian , the King ' s Apothecary , with the venomous scent of a pair of persum ' d Gloves ; by whose unnatural death , the Kingdom descended to the said Henry , precontracted to the King ' s Sister .	1684	ee018017
Gloves|Fans	Scent		Also how to Colour and Scent Gloves and Fans .	1698	ee018172
of a pair of persum ' d Gloves	scent	venomous	But before the Nuptials were Celebrated , the Queen of Navarre ( being then at the Court of Paris , pro ∣ viding all things necessary for the wed ∣ ding - Solemnity ) was poison ' d by Renat , an Italian , the King ' s Apothecary , with the venomous scent of a pair of persum ' d Gloves ; by whose unnatural death , the Kingdom descended to the said Henry , precontracted to the King ' s Sister .	1687	ee018173
fox|gloves|gladdon|alheal|butter	stinking|stinking	stinking|stinking	Flegm to purge , bryony , butchers - broom , daffedil , dodder , feverfew , fox - gloves , fumitory , stinking gladdon , endive , suc ∣ cory , birthwort , hawk - weed black hellebore , henbane , hissop , holly - berries , bind - weed , alheal , butter - wort , elder - buds .	1671	ee018958
Gloves	Perfume		An Excellent way to Perfume Gloves , is this .	1687	ee019940
powder|Gloves	perfume	notable	TAke oyle of Almonds of the sweetest , and put it into a pot with these powders , a little Musk , a little Storax , Callamintum , Nutmegs , Gilliflowers , and make them in powder , put them into the Oyle of Almonds , and set it to dry in the Sun in a Glass by the space of eight daies , and stir it with a stick every day then wet your Gloves in Rosewater three times , and let them dry again , and the last time when they are dry , annoint them with the Oyle and powder after it hath stood eight daies in the Sun , and your Gloves shall have a notable perfume ▪ For the Pin and the Web .	1655	ee051445
for Gloves	Perfumes		Perfumes for Gloves .	1655	ee051445
Gloves	perfume		To perfume Gloves .	1655	ee051445
Gloves	perfume	very	And grind it small , and lay it with your finger upon the turning down of the Gloves , and so dry them alwayes in your bosome ▪ To perfume Gloves very well .	1655	ee051445
for Gloves	Perfume		Another Perfume for Gloves .	1655	ee051445
for Leather|for Gloves|Amber - paste	Perfumes|perfume|perfume|perfume|Perfumes|perfume	sweet	45 A Water to wash the face 45 Perfumes for Leather ibid Another perfume 459 Another perfume — ibid A sweet perfume to burne 460 Perfumes for Gloves ibid A perfume called Amber - paste .	1655	ee051445
King Edwards|The French Queens|for Gloves|for Gloves|for Gloves|for Gloves	perfume|perfume|perfume|perfume|perfume|perfume|perfume|perfume|perfume|perfume|perfume	fine|excellent|sweet|special	ibid King Edwards perfume — ibid The French Queens perfume ibid Another fine perfume ibid Another excellent perfume ibid Another perfume — 462 A sweet perfume 463 A special perfume for Gloves 464 Another perfume for Gloves ibid Another perfume for Gloves — ibid Another perfume for Gloves ibid The Receipt for the former perfume — 465 Another receipt for the same ibid To make an excellent Pomander .	1655	ee051445
of a pair of Gloves	perfume		The first thunderbolt of so great a tempest fell upon the Queen of Navarre ; who be ∣ ing a Woman and a Queen , they thought fittest to take her away by poison , admini ∣ stred as was reported in the perfume or trimming of a pair of Gloves ; but in such se ∣ cret manner , and in such just proportion , that having worn them a while , a violent Feaver seised upon her , which ended her life within four days .	1678	ee020173
of a pair of perfumed|perfumed|perfumed Gloves	smell|perfumed|perfumed|perfumed	venomed|perfumed|perfumed|perfumed	it hath been found that she was poysoned with a venomed smell of a pair of perfumed Gloves , dressed by one Renat , the Kings Apothecary , an Italian , that hath a Shop at Paris upon S i t Michaels Bridge , neer unto the Pallace ; which could not be espyed by the Physitians , which did not open the head , nor looked into the Brain .	1642	ee020732
sweet powder|Garments|Gloves	perfume		There is much hereof spent in sweet powder , and sweet washing waters , and to perfume Garments , Gloves , & amp ; c .	1640	ee021708
gloves	perfume		To perfume Garments , gloves , & amp ; c .	1640	ee021708
His|his|Gloves|Cravat	Smelt	sweet	His Wig , and his Handkerchief , Gloves and Cravat , Smelt sweet as the Arse of a Muscovie - Cat .	1699	ee054821
they|Gloves	scent	of the richest	Away , thou ' rt a Fool , and knowst not what Thou hast refus ' d : they are , I tell thee , Gloves of the richest scent ; besides , each Finger ' s Lin ' d with Gold ; here , wear ' em for my sake .	1697	ee042322
Those Gloves|their	scent|smell	rich soe|sweet|strong|deadly|most|most	Those Gloves , How rich soe ▪ er and sweet their scent may seem , Yet once well heated on the Hand , will cast a strong And deadly smell , most fatal to the Brain , a Poyson Not only certain , but strangely sudden in its operation , As I was told , at least , by an Italian famous in that hellish Art , from whom I had ' em .	1697	ee042322
gloves|they|their	perfumed|perfumed|perfumed|perfumed|perfume|perfumed	perfumed|perfumed|richly perfumed|perfumed|much more valuable	Tis with the blessings of this life , as tis with perfumed gloves , when they are richly perfumed , their perfume is much more valuable then the leather , wherof they are made ; So not so much earthly blessings considered in themselves , as their being perfumed with the sweet love of God in Christ , is that which maketh them blessings in ∣ deed , truly deserving the name they bear .	1659	ee042481
for Gloves	Perfume		A Perfume for Gloves .	1656	ee043854
for Gloves	Perfume		Another Perfume for Gloves .	1656	ee043854
a paire of Gloves	perfume		And when you will perfume a paire of Gloves , take a little fair water in a spoon , and wipe your Gloves very fine with it .	1656	ee043854
pomatum|gloves|wash|balls|toilette|boxes|with bergamot|bergamot	perfumes|bergamot|bergamot		This place is famous for its pomatum , gloves , wash - balls , perfumes , and toilette - boxes , lined with bergamot .	17XX	ec626
gloves	scented|scented	scented|scented	A few indeed were hardy enough to try a fall with him : but most of our young fellows gave up the gauntlet for scented gloves ; and loathing the mutton fists of vulgar carmen and porters , they rather chose to hang their hands in a sling , to make them white and delicate as a lady ' s .	17XX	ec2635
Cyprus|Gloves|Bugle bracelets|necklace	Perfume	sweet	Lawn as white as driven snow , Cyprus , black as e ' er was crow ; Gloves , as sweet as damask roses , Mask for faces and the noses ; Bugle bracelets , necklace amber , Perfume for a lady ' s chamber ; Golden coifs , and stomachers , For my lads to give their dears : Pins , and poaking sticks of steel , What maids lack from head to heel : Come buy , of me come ; come buy , come buy , Buy lads or else your lasses cry .	17XX	ec1591
Gloves|Bugle bracelets|necklace	Perfume		Lawn , as white as driven snow , Cyrus , black as e ' er was crow ; Gloves , as sweet as damask roses , Masks , for faces , and for noses ; Bugle bracelets , necklace amber , Perfume , for a lady ' s chamber ; Golden coifs , and stomachers , For my lads to give their dears : Pins , and poaking - sticks of steel , What maids lack from head to heal : Come buy of me , come ; come buy , come buy , Buy lads , or else your lasses cry .	17XX	ec1647
burnet - rose|gorse|sea - campion|a few foxgloves	scented|scented	sweetly - scented|scented	The banks are gay with thrift , vernal squill , the sweetly - scented burnet - rose , gorse , sea - campion , and a few foxgloves ; and I saw some dwarf bluebells and the lady ' s - fingers ( Anthyllis ) .	1902	wi8119
cosmetics|gloves	perfumes|scented|scented	scented|scented	Silk stockings amongst other things , such as cosmetics , face washes and perfumes , and embroidered and scented gloves , and fans made of ostrich or peacock feathers with gold and silver handles , were adopted by the men as well as by the women .	1906	wi8169
their White Gloves|of Gasoline	smelling		All the Young Men in this Reub Town wore Derbies with their Evening Clothes and came to Dances with their White Gloves smelling of Gasoline , in addition to which they lacked Repose .	1903	wi8287
gloves|his hair|his cravat	scents	Such	Such scents ! such gloves ! And then his hair and his cravat ! ' ' Now , papa , you are not fair .	1865	wi26607
